word,words_total_appear_in_group,words_total_in_group_without_stop_words,words_total_in_group_with_stop_words
ano1,1,324979,395083
anoa,1,324979,395083
anomalia,2,324979,395083
anona,1,324979,395083
anonim,1,324979,395083
anonima,3,324979,395083
anonimo,1,324979,395083
anono,1,324979,395083
anonymo,1,324979,395083
anoo,1,324979,395083
anoprimeiro,1,324979,395083
anopsg,1,324979,395083
anorm,4,324979,395083
anormalidad,2,324979,395083
anoscomo,1,324979,395083
anosegundo,1,324979,395083
anosessa,1,324979,395083
anosevo,1,324979,395083
anosmia,1,324979,395083
anosnao,1,324979,395083
anoso,4,324979,395083
anosr,2,324979,395083
anosss,1,324979,395083
anotar,1,324979,395083
anova,1,324979,395083
anp,7,324979,395083
anseio,2,324979,395083
ansiar,1,324979,395083
ansiedad,2,324979,395083
ansio,1,324979,395083
ansioso,5,324979,395083
ant,2,324979,395083
antagonica,1,324979,395083
antagonico,3,324979,395083
antana,1,324979,395083
antaq,1,324979,395083
antar,42,324979,395083
antarctica,2,324979,395083
antartida,1,324979,395083
anteced,3,324979,395083
antecedencia,4,324979,395083
antecessor,3,324979,395083
antecipacao,1,324979,395083
antecipadament,1,324979,395083
antecipar,17,324979,395083
antecipes,2,324979,395083
antena,4,324979,395083
anteontem,1,324979,395083
anterior,80,324979,395083
anteriorment,10,324979,395083
antesvoc,2,324979,395083
anthoni,17,324979,395083
anti,10,324979,395083
antiaerea,1,324979,395083
antiaereo,1,324979,395083
antialergico,1,324979,395083
antiamericano,1,324979,395083
antiandrogenica,1,324979,395083
antibacteriana,1,324979,395083
antibacteriano,3,324979,395083
antibiblia,2,324979,395083
antibiotico,14,324979,395083
antibioticoso,2,324979,395083
antibodydepend,1,324979,395083
antibolsonaro,2,324979,395083
antibrasileiro,2,324979,395083
antichama,1,324979,395083
anticoagulacao,1,324979,395083
anticoagulant,18,324979,395083
anticomunismo,1,324979,395083
anticoncepcion,1,324979,395083
anticorpo,35,324979,395083
anticorrupcao,1,324979,395083
anticort,1,324979,395083
anticougulado,1,324979,395083
anticrim,3,324979,395083
anticrista,1,324979,395083
anticristianismo,1,324979,395083
anticristo,5,324979,395083
antidemocratico,1,324979,395083
antidepressivo,1,324979,395083
antidoto,6,324979,395083
antidroga,1,324979,395083
antietica,1,324979,395083
antifa,12,324979,395083
antifascista,11,324979,395083
antigament,7,324979,395083
antigeno,9,324979,395083
antiglobalista,3,324979,395083
antigo,162,324979,395083
antigoa,1,324979,395083
antigovernament,1,324979,395083
antigrip,1,324979,395083
antiguidad,2,324979,395083
antiinflamatoria,1,324979,395083
antiinflamatorio,8,324979,395083
antilavagem,1,324979,395083
antimacrofago,1,324979,395083
antimafia,1,324979,395083
antimalaria,1,324979,395083
antimalarica,1,324979,395083
antimicrobiana,1,324979,395083
antimissil,3,324979,395083
antinazista,2,324979,395083
antioquia,1,324979,395083
antioxidant,4,324979,395083
antiparasitario,5,324979,395083
antipatriotico,1,324979,395083
antirobo,1,324979,395083
antirracismo,1,324979,395083
antirracista,1,324979,395083
antirretrovirai,1,324979,395083
antiseptico,1,324979,395083
antissuborno,1,324979,395083
antitermico,2,324979,395083
antivacina,5,324979,395083
antivacinacao,1,324979,395083
antiveneno,1,324979,395083
antivir,16,324979,395083
antonella,1,324979,395083
antoni,1,324979,395083
antonia,1,324979,395083
antoninho,1,324979,395083
antonio,41,324979,395083
antonoaldo,1,324979,395083
antropologico,1,324979,395083
antropologo,2,324979,395083
anu,1,324979,395083
anual,12,324979,395083
anualment,10,324979,395083
anubi,2,324979,395083
anuencia,1,324979,395083
anuidad,3,324979,395083
anuir,1,324979,395083
anulacao,9,324979,395083
anular,29,324979,395083
anunciant,1,324979,395083
anunciar,218,324979,395083
anuncio,43,324979,395083
anvisa,80,324979,395083
anyway,1,324979,395083
anzoategui,1,324979,395083
aolado,1,324979,395083
ap,3,324979,395083
apa,1,324979,395083
apach,3,324979,395083
apagao,5,324979,395083
apagar,57,324979,395083
apaixonadoresponda,1,324979,395083
apaixonalo,1,324979,395083
apaixonar,6,324979,395083
apanhar,9,324979,395083
aparato,5,324979,395083
aparec,462,324979,395083
aparecido,11,324979,395083
aparecimento,5,324979,395083
aparelhagem,2,324979,395083
aparelhamento,4,324979,395083
aparelhar,20,324979,395083
aparelho,16,324979,395083
aparencia,10,324979,395083
aparent,1,324979,395083
aparentar,10,324979,395083
aparentement,33,324979,395083
aparicao,6,324979,395083
apartamento,28,324979,395083
apartar,1,324979,395083
aparti,2,324979,395083
apartir,1,324979,395083
apatia,4,324979,395083
apatico,1,324979,395083
apavorar,7,324979,395083
ape,1,324979,395083
apedrejar,1,324979,395083
apegar,3,324979,395083
apelacao,1,324979,395083
apelar,11,324979,395083
apelativo,1,324979,395083
apelidar,9,324979,395083
apeloa,1,324979,395083
apena,1,324979,395083
aperceb,2,324979,395083
aperfeicoamento,1,324979,395083
aperfeicoar,1,324979,395083
apertar,30,324979,395083
aperteilh,1,324979,395083
apesar,96,324979,395083
apetec,1,324979,395083
apetitar,6,324979,395083
apfpb,1,324979,395083
apisa,1,324979,395083
aplaudir,21,324979,395083
aplauso,2,324979,395083
aplausos,1,324979,395083
aplausosa,1,324979,395083
aplicacao,35,324979,395083
aplicandos,1,324979,395083
aplicar,110,324979,395083
aplicativo,139,324979,395083
aplicavel,1,324979,395083
aplivativo,1,324979,395083
apml,2,324979,395083
apo,2,324979,395083
apocalips,8,324979,395083
apocaliptico,5,324979,395083
apocalyps,1,324979,395083
apoderar,2,324979,395083
apodi,1,324979,395083
apodrec,2,324979,395083
apoia,3,324979,395083
apoiador,68,324979,395083
apoiadora,6,324979,395083
apoiadoresma,1,324979,395083
apoialo,3,324979,395083
apoiar,93,324979,395083
apoidado,1,324979,395083
apoio,2,324979,395083
apoiourgent,1,324979,395083
apolic,1,324979,395083
apollo,1,324979,395083
apologia,8,324979,395083
apombaiado,1,324979,395083
apontamento,1,324979,395083
apor,1,324979,395083
aportar,2,324979,395083
aposasrefeicoesum,1,324979,395083
aposentadoria,50,324979,395083
aposentadoriavoc,1,324979,395083
aposentadospubliqu,1,324979,395083
aposentaforiaso,1,324979,395083
aposentar,65,324979,395083
aposicao,1,324979,395083
apossar,1,324979,395083
apostar,9,324979,395083
apostila,3,324979,395083
aposto,23,324979,395083
apostolico,2,324979,395083
apostolo,5,324979,395083
apoyo,1,324979,395083
app,20,324979,395083
appl,6,324979,395083
appleparaben,1,324979,395083
appsformobilemlwhatsfre,1,324979,395083
aprecar,3,324979,395083
apreciar,7,324979,395083
apreencao,1,324979,395083
apreend,18,324979,395083
apreendido,14,324979,395083
apreensao,19,324979,395083
apregoar,2,324979,395083
aprend,43,324979,395083
aprendido,2,324979,395083
aprendiz,16,324979,395083
aprendizado,3,324979,395083
aprendizagementao,1,324979,395083
apresentacao,24,324979,395083
apresentador,93,324979,395083
apresentadoreso,1,324979,395083
apresentar,294,324979,395083
apresentas,1,324979,395083
apresenteo,2,324979,395083
apresentoureaco,1,324979,395083
apressar,3,324979,395083
apresses,14,324979,395083
apressous,1,324979,395083
april,1,324979,395083
aprimoramento,2,324979,395083
aprimorar,1,324979,395083
aprisionar,3,324979,395083
aprofundar,3,324979,395083
apronax,1,324979,395083
apronix,1,324979,395083
aprontar,2,324979,395083
apropriar,5,324979,395083
aprovacao,55,324979,395083
aprovacaoa,1,324979,395083
aprovado,1,324979,395083
aprovar,161,324979,395083
aproveitamento,1,324979,395083
aproveitar,56,324979,395083
aprox,1,324979,395083
aproximacao,12,324979,395083
aproximadament,26,324979,395083
aproximar,27,324979,395083
aproximarams,1,324979,395083
aptaneado,1,324979,395083
aptar,2,324979,395083
apto,3,324979,395083
apuracao,55,324979,395083
apurar,55,324979,395083
aq,1,324979,395083
aqua,2,324979,395083
aquartelar,1,324979,395083
aquatico,2,324979,395083
aquaviario,1,324979,395083
aquec,5,324979,395083
aquecido,1,324979,395083
aquecimento,11,324979,395083
aquia,1,324979,395083
aquiacab,1,324979,395083
aquidaban,1,324979,395083
aquifero,1,324979,395083
aquino,1,324979,395083
aquio,2,324979,395083
aquipascoa,1,324979,395083
aquisicao,15,324979,395083
ar,157,324979,395083
arab,28,324979,395083
arabio,6,324979,395083
aracaju,5,324979,395083
aracatuba,10,324979,395083
aracruz,1,324979,395083
arafat,5,324979,395083
aragao,2,324979,395083
araguaia,1,324979,395083
araguari,1,324979,395083
aramar,3,324979,395083
aranha,4,324979,395083
arapuca,1,324979,395083
arar,6,324979,395083
arara,2,324979,395083
araraquara,4,324979,395083
ararascanind,1,324979,395083
ararauna,1,324979,395083
arauco,1,324979,395083
araujo,35,324979,395083
arbitr,1,324979,395083
arbitragem,1,324979,395083
arbitrariament,1,324979,395083
arbitrariedad,2,324979,395083
arbitrario,5,324979,395083
arboato,1,324979,395083
arbusto,1,324979,395083
arcaico,2,324979,395083
arcanjo,1,324979,395083
arcar,1,324979,395083
arcebispo,3,324979,395083
archivei,1,324979,395083
archiveorg,1,324979,395083
arco,2,324979,395083
arcondicionado,4,324979,395083
arctic,2,324979,395083
arder,2,324979,395083
ardor,4,324979,395083
arduament,1,324979,395083
are,1,324979,395083
area,1,324979,395083
arealva,1,324979,395083
arear,14,324979,395083
areia,3,324979,395083
arena,5,324979,395083
argan,1,324979,395083
argancadastrar,1,324979,395083
argelia,3,324979,395083
argentino,154,324979,395083
argumentacao,1,324979,395083
argumentar,26,324979,395083
argumento,13,324979,395083
argumentosbolsonaro,1,324979,395083
aricanduva,1,324979,395083
arido,2,324979,395083
ariel,2,324979,395083
arino,1,324979,395083
aristotel,1,324979,395083
aritmetico,2,324979,395083
arizona,3,324979,395083
arizonaeua,1,324979,395083
armacao,12,324979,395083
armadassaindo,1,324979,395083
armadilhar,12,324979,395083
armadoso,1,324979,395083
armamento,5,324979,395083
armar,213,324979,395083
armario,6,324979,395083
armars,1,324979,395083
armaso,1,324979,395083
armazem,5,324979,395083
armazenala,1,324979,395083
armazenamento,7,324979,395083
armazenar,10,324979,395083
armenia,4,324979,395083
arminha,2,324979,395083
arnaldo,14,324979,395083
arnau,1,324979,395083
arnold,6,324979,395083
arnoldo,1,324979,395083
aromatico,1,324979,395083
arpi,1,324979,395083
arquibancada,1,324979,395083
arquitetado,1,324979,395083
arquitetando,1,324979,395083
arquitetaram,1,324979,395083
arquiteto,1,324979,395083
arquitetura,1,324979,395083
arquivamento,1,324979,395083
arquivar,76,324979,395083
arquivas,1,324979,395083
arquivo,17,324979,395083
arquivologia,1,324979,395083
arra,7,324979,395083
arraia,6,324979,395083
arrancar,9,324979,395083
arranhar,5,324979,395083
arranjar,4,324979,395083
arranjo,1,324979,395083
arrasar,5,324979,395083
arrascaeta,1,324979,395083
arrastao,3,324979,395083
arrastar,7,324979,395083
arrebatamento,2,324979,395083
arrebentar,3,324979,395083
arrecadacao,8,324979,395083
arrecadar,14,324979,395083
arredondar,1,324979,395083
arredor,3,324979,395083
arrego,2,324979,395083
arrematar,2,324979,395083
arremessar,1,324979,395083
arremet,1,324979,395083
arrepend,12,324979,395083
arrependas,1,324979,395083
arrependeua,1,324979,395083
arrependido,2,324979,395083
arrependimento,1,324979,395083
arrepiant,1,324979,395083
arrepiar,8,324979,395083
arriscar,13,324979,395083
arrobar,1,324979,395083
arrogancia,1,324979,395083
arrogant,3,324979,395083
arrojar,1,324979,395083
arrolar,1,324979,395083
arrombar,1,324979,395083
arroxeado,1,324979,395083
arroz,24,324979,395083
arrozeiro,1,324979,395083
arruaceiroscolaborem,1,324979,395083
arruda,3,324979,395083
arruinar,2,324979,395083
arrumar,7,324979,395083
arrumarisso,1,324979,395083
arsenico,1,324979,395083
art,102,324979,395083
artefato,5,324979,395083
artemisia,2,324979,395083
arteri,7,324979,395083
arteria,5,324979,395083
artesan,5,324979,395083
artesanalment,1,324979,395083
artesanato,1,324979,395083
artesiano,6,324979,395083
artezanato,1,324979,395083
arthur,13,324979,395083
artico,2,324979,395083
articulacao,13,324979,395083
articulacaorodrigo,1,324979,395083
articulador,2,324979,395083
articular,15,324979,395083
articulista,1,324979,395083
artific,1,324979,395083
artifici,17,324979,395083
artificialment,9,324979,395083
artificiar,2,324979,395083
artificio,5,324979,395083
artigo,168,324979,395083
artilhar,5,324979,395083
artimanha,1,324979,395083
artista,55,324979,395083
artistico,9,324979,395083
artur,1,324979,395083
arvinha,1,324979,395083
arvor,36,324979,395083
arya,2,324979,395083
aryan,3,324979,395083
arzebaijao,1,324979,395083
as16h,3,324979,395083
asadorian,2,324979,395083
asamblea,1,324979,395083
asar,10,324979,395083
ascena,1,324979,395083
ascensao,1,324979,395083
asco,1,324979,395083
asdrub,1,324979,395083
asemblea,1,324979,395083
asfaltamento,2,324979,395083
asfaltar,18,324979,395083
asfixiar,7,324979,395083
asha,1,324979,395083
ashley,8,324979,395083
ashoka,1,324979,395083
ashua,1,324979,395083
asia,12,324979,395083
asiaplu,1,324979,395083
asiatico,17,324979,395083
asilar,7,324979,395083
asilo,1,324979,395083
asma,4,324979,395083
asmaosmuita,1,324979,395083
asmatico,4,324979,395083
asn,1,324979,395083
asnao,1,324979,395083
asneiro,3,324979,395083
asneria,1,324979,395083
aspa,3,324979,395083
aspecto,10,324979,395083
aspiracao,2,324979,395083
aspirant,1,324979,395083
aspirar,3,324979,395083
aspirina,11,324979,395083
asprin100,1,324979,395083
ass,2,324979,395083
assai,5,324979,395083
assalariar,1,324979,395083
assaltant,10,324979,395083
assaltar,33,324979,395083
assalto,4,324979,395083
assang,1,324979,395083
assar,1,324979,395083
assassinar,72,324979,395083
assassinato,52,324979,395083
assassino,29,324979,395083
assassinoa,1,324979,395083
assecla,2,324979,395083
asseclaso,1,324979,395083
assediar,4,324979,395083
assedio,4,324979,395083
assegurar,27,324979,395083
assembleia,38,324979,395083
assemelhar,6,324979,395083
assentamento,3,324979,395083
assepsiar,5,324979,395083
assertivo,1,324979,395083
assesar,1,324979,395083
assessor,30,324979,395083
assessorar,24,324979,395083
assessoresassim,1,324979,395083
assessoria,122,324979,395083
assi,2,324979,395083
assim,1,324979,395083
assimcompartilhada,1,324979,395083
assimetria,2,324979,395083
assimilar,1,324979,395083
assimmaia,1,324979,395083
assimsaiu,1,324979,395083
assinabolsonaro,1,324979,395083
assinalar,26,324979,395083
assinant,10,324979,395083
assinar,143,324979,395083
assinatura,32,324979,395083
assintomatico,15,324979,395083
assirio,1,324979,395083
assist,2,324979,395083
assistaleandro,1,324979,395083
assistenci,3,324979,395083
assistencia,21,324979,395083
assistencialismo,1,324979,395083
assistent,9,324979,395083
assistir,92,324979,395083
assistirparaben,1,324979,395083
assoalho,1,324979,395083
assoar,1,324979,395083
associ,7,324979,395083
associacao,47,324979,395083
associandoa,1,324979,395083
associandoo,1,324979,395083
associar,67,324979,395083
assodadament,1,324979,395083
assolar,5,324979,395083
assombracao,1,324979,395083
assombrar,3,324979,395083
assumidament,1,324979,395083
assumir,89,324979,395083
assuncao,12,324979,395083
assunto,90,324979,395083
assustador,20,324979,395083
assustadorament,1,324979,395083
assustar,24,324979,395083
asta,1,324979,395083
astair,2,324979,395083
asteca,1,324979,395083
astenia,1,324979,395083
aster,1,324979,395083
asterix,3,324979,395083
asteroid,8,324979,395083
astigmatismo,1,324979,395083
astolfo,1,324979,395083
astra,4,324979,395083
astral,1,324979,395083
astrazeneca,10,324979,395083
astro,5,324979,395083
astrofisico,3,324979,395083
astrologo,2,324979,395083
astronauta,3,324979,395083
astronomia,1,324979,395083
astronomica,2,324979,395083
astronomico,1,324979,395083
astucia,1,324979,395083
asz,1,324979,395083
atacadao,37,324979,395083
atacadista,3,324979,395083
atacalo,3,324979,395083
atacant,3,324979,395083
atacar,175,324979,395083
atalaia,1,324979,395083
ataliba,1,324979,395083
ataqu,36,324979,395083
atar,110,324979,395083
ate,1,324979,395083
atear,15,324979,395083
atecnologia,1,324979,395083
atena,1,324979,395083
atencao,216,324979,395083
atencaocomunicado,1,324979,395083
atencaodo,1,324979,395083
atencaoo,1,324979,395083
atenciosament,9,324979,395083
atend,59,324979,395083
atendelo,1,324979,395083
atendent,6,324979,395083
